#run,start_time,stop_time,species,cell,charge_avg_online,charge_avg_offline_cc,charge_avg_offline,charge_avg_offline_err,run_dose(Pe/cm2),cc_on,cc_off,cc_off_err
16750,2022-08-21 22:18:00-04:00,2022-08-22 02:18:00-04:00,p,15,-0.5073,-0.5213,-0.4948,0.000484,0.1980832285904958,-3.6738,-3.7748,0.0481
16751,2022-08-22 02:23:00-04:00,2022-08-22 03:08:00-04:00,p,15,-0.5121,-0.5262,-0.499,0.001109,0.038542998323031,-3.6738,-3.7748,0.0481
16752,2022-08-22 03:18:00-04:00,2022-08-22 04:47:00-04:00,p,15,-0.5118,-0.5259,-0.4986,0.000862,0.0643468099307835,-3.6738,-3.7748,0.0481
16753,2022-08-22 16:50:00-04:00,2022-08-22 17:54:00-04:00,p,15,-0.5241,-0.5385,-0.5147,0.000958,0.0533282734012515,-3.6738,-3.7748,0.0481
16754,2022-08-22 18:03:00-04:00,2022-08-22 22:05:00-04:00,p,15,-0.5186,-0.5329,-0.5092,0.000499,0.1999135588174855,-3.6738,-3.7748,0.0481
16755,2022-08-22 22:10:00-04:00,2022-08-23 02:23:00-04:00,p,15,-0.5065,-0.5204,-0.4967,0.000482,0.1992793386072303,-3.6738,-3.7748,0.0481
16756,2022-08-23 02:28:00-04:00,2022-08-23 03:23:00-04:00,p,15,-0.4999,-0.5136,-0.4899,0.001111,0.0366509981752061,-3.6738,-3.7748,0.0481
16757,2022-08-23 04:58:00-04:00,2022-08-23 09:09:00-04:00,p,15,-0.5022,-0.516,-0.4919,0.000488,0.189317786621639,-3.6738,-3.7748,0.0481
16758,2022-08-23 09:12:00-04:00,2022-08-23 12:37:00-04:00,p,15,-0.4999,-0.5137,-0.4892,0.000537,0.1560368985471464,-3.6738,-3.7748,0.0481
16759,2022-08-23 13:02:00-04:00,2022-08-23 17:07:00-04:00,p,15,-0.5022,-0.516,-0.4898,0.000466,0.2125214015954717,-3.6738,-3.7748,0.0481
16761,2022-08-23 17:21:00-04:00,2022-08-23 21:20:00-04:00,p,15,-0.5072,-0.5212,-0.494,0.000529,0.1619369440455859,-3.6738,-3.7748,0.0481
16762,2022-08-23 21:22:00-04:00,2022-08-24 01:14:00-04:00,p,15,-0.5091,-0.5231,-0.4954,0.000487,0.18874505428195,-3.6738,-3.7748,0.0481
16763,2022-08-24 01:19:00-04:00,2022-08-24 03:53:00-04:00,p,15,-0.5096,-0.5237,-0.4955,0.00065,0.1022453104006114,-3.6738,-3.7748,0.0481
16765,2022-08-24 05:39:00-04:00,2022-08-24 09:03:00-04:00,p,15,-0.5138,-0.528,-0.4994,0.00055,0.1552719826249345,-3.6738,-3.7748,0.0481
16766,2022-08-24 09:08:00-04:00,2022-08-24 10:36:00-04:00,p,15,-0.5137,-0.5278,-0.499,0.000843,0.0653365303902473,-3.6738,-3.7748,0.0481
16767,2022-08-24 16:04:00-04:00,2022-08-24 20:04:00-04:00,p,15,0.5899,0.6062,0.579,0.000576,0.1846735807272464,-3.6738,-3.7748,0.0481
16769,2022-08-25 00:15:00-04:00,2022-08-25 02:04:00-04:00,p,15,0.5829,0.5989,0.5695,0.000813,0.0912274541422539,-3.6738,-3.7748,0.0481
16770,2022-08-25 02:38:00-04:00,2022-08-25 06:38:00-04:00,p,15,0.5792,0.5952,0.565,0.000592,0.1701684299725512,-3.6738,-3.7748,0.0481
16771,2022-08-25 06:43:00-04:00,2022-08-25 11:01:00-04:00,p,15,0.5741,0.5898,0.5588,0.000527,0.2121967075220633,-3.6738,-3.7748,0.0481
16772,2022-08-25 11:04:00-04:00,2022-08-25 14:20:00-04:00,p,15,0.5703,0.5859,0.5539,0.00059,0.1680426199080757,-3.6738,-3.7748,0.0481
16982,2022-09-14 23:40:00-04:00,2022-09-15 01:53:00-04:00,p,20,0.7035,0.7025,0.6973,0.000694,0.0871953063111005,-1.6261,-1.624,0.0157
16983,2022-09-15 01:55:00-04:00,2022-09-15 05:56:00-04:00,p,20,0.7054,0.7045,0.699,0.000528,0.2083068198032006,-1.6261,-1.624,0.0157
16984,2022-09-15 06:03:00-04:00,2022-09-15 10:05:00-04:00,p,20,0.6986,0.6977,0.6921,0.000519,0.2073399165515328,-1.6261,-1.624,0.0157
16986,2022-09-15 10:12:00-04:00,2022-09-15 12:09:00-04:00,p,20,0.6929,0.692,0.6863,0.00075,0.1101391846699198,-1.6261,-1.624,0.0157
16987,2022-09-15 12:16:00-04:00,2022-09-15 15:43:00-04:00,p,20,0.6868,0.6859,0.68,0.000577,0.1764866250312808,-1.6261,-1.624,0.0157
16988,2022-09-15 15:52:00-04:00,2022-09-15 17:03:00-04:00,p,20,0.6816,0.6807,0.6748,0.001051,0.0530954781027902,-1.6261,-1.624,0.0157
16989,2022-09-15 17:13:00-04:00,2022-09-15 20:51:00-04:00,p,20,0.6769,0.676,0.67,0.000511,0.2283318912820391,-1.6261,-1.624,0.0157
16990,2022-09-15 20:56:00-04:00,2022-09-16 00:44:00-04:00,p,20,0.6649,0.6641,0.6579,0.000497,0.2307538579418555,-1.6261,-1.624,0.0157
16991,2022-09-16 00:58:00-04:00,2022-09-16 05:47:00-04:00,p,20,0.6614,0.6606,0.6543,0.000487,0.2363512749558823,-1.6261,-1.624,0.0157
16992,2022-09-16 05:50:00-04:00,2022-09-16 09:52:00-04:00,p,20,0.6553,0.6544,0.648,0.00049,0.2309247641002503,-1.6261,-1.624,0.0157
16993,2022-09-16 09:57:00-04:00,2022-09-16 12:51:00-04:00,p,20,0.6476,0.6467,0.6403,0.000563,0.1743486952719325,-1.6261,-1.624,0.0157
16995,2022-09-16 20:40:00-04:00,2022-09-16 21:25:00-04:00,p,20,0.7643,0.7633,0.7522,0.000725,0.0354527730320843,-1.6261,-1.624,0.0157
16996,2022-09-16 22:44:00-04:00,2022-09-17 00:48:00-04:00,p,20,-0.7287,-0.7277,-0.7146,0.000723,0.1298935593689151,-1.6261,-1.624,0.0157
17000,2022-09-17 01:19:00-04:00,2022-09-17 02:54:00-04:00,p,20,-0.7079,-0.707,-0.694,0.000799,0.1018296888008506,-1.6261,-1.624,0.0157
17001,2022-09-17 03:01:00-04:00,2022-09-17 07:19:00-04:00,p,20,-0.686,-0.6851,-0.6722,0.000516,0.222940688311837,-1.6261,-1.624,0.0157
17002,2022-09-17 07:22:00-04:00,2022-09-17 11:22:00-04:00,p,20,-0.6735,-0.6726,-0.6596,0.000524,0.202079226698906,-1.6261,-1.624,0.0157
17003,2022-09-17 11:25:00-04:00,2022-09-17 12:02:00-04:00,p,20,-0.6902,-0.6893,-0.6755,0.001305,0.0339791989007992,-1.6261,-1.624,0.0157
17008,2022-09-17 23:36:00-04:00,2022-09-18 00:26:00-04:00,p,20,-0.6791,-0.6782,-0.6645,0.001145,0.0433536417116556,-1.6261,-1.624,0.0157
17010,2022-09-18 00:42:00-04:00,2022-09-18 04:39:00-04:00,p,20,-0.6726,-0.6717,-0.6578,0.000501,0.2234802106749656,-1.6261,-1.624,0.0157
17011,2022-09-18 04:45:00-04:00,2022-09-18 05:06:00-04:00,p,20,-0.6641,-0.6632,-0.6493,0.001567,0.0236446812417423,-1.6261,-1.624,0.0157
17014,2022-09-18 11:09:00-04:00,2022-09-18 14:05:00-04:00,p,20,-0.6566,-0.6558,-0.6419,0.000659,0.1137900336910199,-1.6261,-1.624,0.0157
17015,2022-09-18 14:10:00-04:00,2022-09-18 16:40:00-04:00,p,20,-0.6492,-0.6483,-0.6343,0.000692,0.1082127985945047,-1.6261,-1.624,0.0157
17016,2022-09-18 16:52:00-04:00,2022-09-18 20:57:00-04:00,p,20,-0.6437,-0.6429,-0.6288,0.000515,0.1873946293415257,-1.6261,-1.624,0.0157
17019,2022-09-18 21:39:00-04:00,2022-09-19 02:14:00-04:00,p,20,-0.6501,-0.6493,-0.6348,0.000466,0.2239220460722943,-1.6261,-1.624,0.0157
17020,2022-09-19 02:17:00-04:00,2022-09-19 06:11:00-04:00,p,20,-0.6489,-0.648,-0.6332,0.000492,0.2037280263599565,-1.6261,-1.624,0.0157
17021,2022-09-19 06:39:00-04:00,2022-09-19 08:31:00-04:00,p,20,-0.6471,-0.6463,-0.6313,0.001027,0.0411837170214977,-1.6261,-1.624,0.0157
17022,2022-09-19 09:50:00-04:00,2022-09-19 10:37:00-04:00,p,20,-0.6503,-0.6494,-0.6344,0.001082,0.0415493691067872,-1.6261,-1.624,0.0157
17025,2022-09-19 10:52:00-04:00,2022-09-19 14:13:00-04:00,p,20,-0.6463,-0.6455,-0.6305,0.000524,0.1764250514460139,-1.6261,-1.624,0.0157
17026,2022-09-19 14:26:00-04:00,2022-09-19 22:05:00-04:00,p,20,-0.644,-0.6431,-0.6279,0.001342,0.0248357187611642,-1.6261,-1.624,0.0157
17027,2022-09-20 02:01:00-04:00,2022-09-20 06:06:00-04:00,p,20,-0.6504,-0.6495,-0.6343,0.000645,0.1199718756796739,-1.6261,-1.624,0.0157
17028,2022-09-20 06:23:00-04:00,2022-09-20 07:05:00-04:00,p,20,-0.6473,-0.6465,-0.6311,0.001377,0.0255559406772384,-1.6261,-1.624,0.0157
17032,2022-09-20 07:45:00-04:00,2022-09-20 08:05:00-04:00,p,20,-0.6461,-0.6452,-0.63,0.001828,0.0126063913600485,-1.6261,-1.624,0.0157
17067,2022-09-25 04:53:00-04:00,2022-09-25 06:24:00-04:00,p,20,0.7918,0.8479,0.8198,0.002114,0.0681836887548235,-1.6261,-1.7413,0.0328
17069,2022-09-25 07:20:00-04:00,2022-09-25 09:22:00-04:00,p,20,0.7836,0.8391,0.811,0.002165,0.058741182900714,-1.6261,-1.7413,0.0328
17070,2022-09-25 10:50:00-04:00,2022-09-25 11:55:00-04:00,p,20,0.7819,0.8373,0.809,0.003614,0.0186316799939684,-1.6261,-1.7413,0.0328
17071,2022-09-25 12:03:00-04:00,2022-09-25 14:22:00-04:00,p,20,0.7785,0.8336,0.8048,0.002015,0.0676956727010871,-1.6261,-1.7413,0.0328
17073,2022-09-25 16:44:00-04:00,2022-09-25 19:58:00-04:00,p,20,0.7701,0.8247,0.7953,0.001392,0.146598382621963,-1.6261,-1.7413,0.0328
17074,2022-09-25 20:25:00-04:00,2022-09-25 21:10:00-04:00,p,20,0.7592,0.813,0.7833,0.002596,0.0426498181741471,-1.6261,-1.7413,0.0328
17075,2022-09-25 21:25:00-04:00,2022-09-25 22:14:00-04:00,p,20,0.7567,0.8103,0.7804,0.003009,0.0303876564412394,-1.6261,-1.7413,0.0328
17076,2022-09-25 23:01:00-04:00,2022-09-26 03:02:00-04:00,p,20,0.7491,0.8022,0.7719,0.001173,0.2028157761403709,-1.6261,-1.7413,0.0328
17077,2022-09-26 03:05:00-04:00,2022-09-26 04:11:00-04:00,p,20,0.7408,0.7933,0.7627,0.003099,0.0268882830931635,-1.6261,-1.7413,0.0328
17078,2022-09-26 05:37:00-04:00,2022-09-26 06:33:00-04:00,p,20,0.7434,0.7961,0.7648,0.006412,0.007261417519592,-1.6261,-1.7413,0.0328
17079,2022-09-27 03:41:00-04:00,2022-09-27 04:04:00-04:00,p,20,0.7467,0.7996,0.7688,0.003667,0.0147506364268786,-1.6261,-1.7413,0.0328
17084,2022-09-27 05:04:00-04:00,2022-09-27 06:55:00-04:00,p,20,0.7401,0.7925,0.7615,0.0017,0.0741634614775867,-1.6261,-1.7413,0.0328
17085,2022-09-27 07:10:00-04:00,2022-09-27 09:26:00-04:00,p,20,0.7343,0.7863,0.755,0.001525,0.0841672075285159,-1.6261,-1.7413,0.0328
17086,2022-09-27 09:32:00-04:00,2022-09-27 10:28:00-04:00,p,20,0.7313,0.7831,0.7515,0.004287,0.0129077794409522,-1.6261,-1.7413,0.0328
17087,2022-09-27 11:31:00-04:00,2022-09-27 12:29:00-04:00,p,20,0.7324,0.7843,0.7526,0.00341,0.0216728204458825,-1.6261,-1.7413,0.0328
17088,2022-09-27 12:38:00-04:00,2022-09-27 16:39:00-04:00,p,20,0.7277,0.7792,0.7472,0.001152,0.1476743725206725,-1.6261,-1.7413,0.0328
17092,2022-09-28 03:16:00-04:00,2022-09-28 07:29:00-04:00,p,20,0.7244,0.7757,0.7432,0.001072,0.1738409933636546,-1.6261,-1.7413,0.0328
17093,2022-09-28 07:34:00-04:00,2022-09-28 09:24:00-04:00,p,20,0.7193,0.7703,0.7374,0.001687,0.0678854596628333,-1.6261,-1.7413,0.0328
17095,2022-09-28 10:44:00-04:00,2022-09-28 12:55:00-04:00,p,20,-0.6632,-0.7102,-0.6795,0.001376,0.0862109761577397,-1.6261,-1.7413,0.0328
17096,2022-09-28 13:03:00-04:00,2022-09-28 17:00:00-04:00,p,20,-0.6671,-0.7144,-0.683,0.001014,0.1593701305764772,-1.6261,-1.7413,0.0328
17097,2022-09-28 17:06:00-04:00,2022-09-28 20:02:00-04:00,p,20,-0.6666,-0.7138,-0.6819,0.001275,0.0986476516282317,-1.6261,-1.7413,0.0328
17098,2022-09-28 20:05:00-04:00,2022-09-28 22:17:00-04:00,p,20,-0.664,-0.711,-0.6789,0.001325,0.0894723100095626,-1.6261,-1.7413,0.0328
17100,2022-09-29 00:18:00-04:00,2022-09-29 04:18:00-04:00,p,20,-0.6628,-0.7097,-0.6772,0.000971,0.1735561242656123,-1.6261,-1.7413,0.0328
17101,2022-09-29 04:20:00-04:00,2022-09-29 04:41:00-04:00,p,20,-0.6592,-0.7059,-0.6732,0.003189,0.016914880246584,-1.6261,-1.7413,0.0328
17102,2022-09-29 04:56:00-04:00,2022-09-29 06:35:00-04:00,p,20,-0.6574,-0.704,-0.6712,0.001517,0.0740425492520565,-1.6261,-1.7413,0.0328
17144,2022-10-09 06:52:00-04:00,2022-10-09 07:38:00-04:00,p,20,0.783,0.8549,0.8279,0.002714,0.0461567308481943,-1.5948,-1.7413,0.0328
17145,2022-10-09 07:48:00-04:00,2022-10-09 11:48:00-04:00,p,20,0.7629,0.833,0.8054,0.001256,0.2036261979033859,-1.5948,-1.7413,0.0328
17146,2022-10-09 11:55:00-04:00,2022-10-09 15:33:00-04:00,p,20,0.7403,0.8083,0.7798,0.001105,0.1749078304656687,-1.5948,-1.7413,0.0328
17147,2022-10-09 15:36:00-04:00,2022-10-09 17:08:00-04:00,p,20,0.7304,0.7975,0.7682,0.001894,0.0548223280501138,-1.5948,-1.7413,0.0328
17149,2022-10-09 18:25:00-04:00,2022-10-09 19:33:00-04:00,p,20,0.7291,0.7961,0.7666,0.002671,0.0415896088725408,-1.5948,-1.7413,0.0328
17150,2022-10-10 01:39:00-04:00,2022-10-10 05:52:00-04:00,p,20,0.721,0.7873,0.7572,0.001097,0.2317140102680806,-1.5948,-1.7413,0.0328
17151,2022-10-10 05:55:00-04:00,2022-10-10 09:19:00-04:00,p,20,0.7089,0.7741,0.7431,0.001244,0.1681146320995755,-1.5948,-1.7413,0.0328
17153,2022-10-10 12:11:00-04:00,2022-10-10 15:28:00-04:00,p,20,0.693,0.7567,0.7256,0.001268,0.0997093545671055,-1.5948,-1.7413,0.0328
17155,2022-10-10 15:39:00-04:00,2022-10-10 19:39:00-04:00,p,20,0.6849,0.7478,0.7159,0.001011,0.1947042190306936,-1.5948,-1.7413,0.0328
17156,2022-10-10 19:42:00-04:00,2022-10-10 23:46:00-04:00,p,20,0.6753,0.7374,0.7046,0.001027,0.2006772051079783,-1.5948,-1.7413,0.0328
17157,2022-10-10 23:49:00-04:00,2022-10-11 02:40:00-04:00,p,20,0.6713,0.7329,0.6995,0.001244,0.1379689024004413,-1.5948,-1.7413,0.0328
17158,2022-10-11 02:48:00-04:00,2022-10-11 05:31:00-04:00,p,20,0.6669,0.7282,0.6941,0.001195,0.1550632580029353,-1.5948,-1.7413,0.0328
17159,2022-10-11 05:46:00-04:00,2022-10-11 05:50:00-04:00,p,20,0.6656,0.7268,0.6924,0.007854,0.0031712833700803,-1.5948,-1.7413,0.0328
17160,2022-10-11 05:53:00-04:00,2022-10-11 06:10:00-04:00,p,20,0.6649,0.726,0.6914,0.003635,0.0161451894312114,-1.5948,-1.7413,0.0328
17161,2022-10-11 06:22:00-04:00,2022-10-11 08:55:00-04:00,p,20,0.6636,0.7246,0.6898,0.001304,0.1246848866817448,-1.5948,-1.7413,0.0328
17162,2022-10-11 11:50:00-04:00,2022-10-11 13:36:00-04:00,p,20,-0.72,-0.7862,-0.755,0.001647,0.0996140596228401,-1.5948,-1.7413,0.0328
17163,2022-10-11 14:30:00-04:00,2022-10-11 15:02:00-04:00,p,20,-0.7329,-0.8003,-0.7681,0.004833,0.0117374998338209,-1.5948,-1.7413,0.0328
17164,2022-10-11 15:37:00-04:00,2022-10-11 19:34:00-04:00,p,20,-0.7158,-0.7815,-0.7495,0.001144,0.1865864905502408,-1.5948,-1.7413,0.0328
17165,2022-10-11 19:37:00-04:00,2022-10-11 22:06:00-04:00,p,20,-0.6888,-0.7521,-0.7203,0.001343,0.1358126879954911,-1.5948,-1.7413,0.0328
17166,2022-10-11 22:11:00-04:00,2022-10-11 23:15:00-04:00,p,20,-0.6744,-0.7364,-0.7047,0.001966,0.0613909770078803,-1.5948,-1.7413,0.0328
17167,2022-10-11 23:24:00-04:00,2022-10-12 03:24:00-04:00,p,20,-0.6593,-0.7198,-0.6882,0.001009,0.2189200301696285,-1.5948,-1.7413,0.0328
17168,2022-10-12 03:26:00-04:00,2022-10-12 07:27:00-04:00,p,20,-0.6402,-0.699,-0.6673,0.000965,0.2274525012751092,-1.5948,-1.7413,0.0328
17169,2022-10-12 07:29:00-04:00,2022-10-12 11:00:00-04:00,p,20,-0.6298,-0.6877,-0.6557,0.00112,0.1610719887684411,-1.5948,-1.7413,0.0328
17185,2022-10-14 23:49:00-04:00,2022-10-15 00:22:00-04:00,p,20,0.6206,0.6876,0.6707,0.001712,0.0151336698048658,-1.5948,-1.767,0.0301
17187,2022-10-15 00:58:00-04:00,2022-10-15 01:18:00-04:00,p,20,0.6281,0.6959,0.6792,0.003313,0.006486290439151,-1.5948,-1.767,0.0301
17188,2022-10-15 01:24:00-04:00,2022-10-15 02:15:00-04:00,p,20,0.6307,0.6989,0.6813,0.002151,0.0189532921550444,-1.5948,-1.767,0.0301
17189,2022-10-15 02:21:00-04:00,2022-10-15 03:53:00-04:00,p,20,0.6349,0.7034,0.6857,0.001474,0.04316975648572,-1.5948,-1.767,0.0301
17190,2022-10-15 04:29:00-04:00,2022-10-15 04:47:00-04:00,p,20,0.6415,0.7108,0.6927,0.002569,0.0133649382356485,-1.5948,-1.767,0.0301
17191,2022-10-15 04:58:00-04:00,2022-10-15 08:54:00-04:00,p,20,0.6401,0.7093,0.6904,0.000645,0.2290084177344479,-1.5948,-1.767,0.0301
17192,2022-10-15 09:04:00-04:00,2022-10-15 10:55:00-04:00,p,20,0.6408,0.71,0.6904,0.000953,0.1061663227549685,-1.5948,-1.767,0.0301
17195,2022-10-15 11:33:00-04:00,2022-10-15 15:28:00-04:00,p,20,0.64,0.7091,0.6886,0.000645,0.2299557780467903,-1.5948,-1.767,0.0301
17197,2022-10-15 15:41:00-04:00,2022-10-15 17:30:00-04:00,p,20,0.6398,0.7089,0.6876,0.001096,0.0760807936390315,-1.5948,-1.767,0.0301
17199,2022-10-15 17:41:00-04:00,2022-10-15 19:11:00-04:00,p,20,0.6386,0.7075,0.6861,0.001125,0.0741076923952413,-1.5948,-1.767,0.0301
17203,2022-10-16 03:44:00-04:00,2022-10-16 06:51:00-04:00,p,20,0.6456,0.7154,0.6936,0.00086,0.1199495279682588,-1.5948,-1.767,0.0301
17204,2022-10-16 06:56:00-04:00,2022-10-16 09:50:00-04:00,p,20,0.6434,0.7129,0.6908,0.000971,0.0956894282537413,-1.5948,-1.767,0.0301
17206,2022-10-16 14:09:00-04:00,2022-10-16 16:34:00-04:00,p,20,0.6436,0.7132,0.6907,0.000832,0.1390957945962316,-1.5948,-1.767,0.0301
17207,2022-10-16 18:35:00-04:00,2022-10-16 21:05:00-04:00,p,20,0.6421,0.7114,0.6885,0.000865,0.1249376312472275,-1.5948,-1.767,0.0301
17211,2022-10-16 21:40:00-04:00,2022-10-16 22:05:00-04:00,p,20,0.6381,0.707,0.6839,0.001914,0.0260629008260193,-1.5948,-1.767,0.0301
17212,2022-10-16 22:10:00-04:00,2022-10-17 02:12:00-04:00,p,20,0.6372,0.706,0.6826,0.000656,0.2152352131607855,-1.5948,-1.767,0.0301
17214,2022-10-17 02:24:00-04:00,2022-10-17 04:32:00-04:00,p,20,0.6348,0.7033,0.6794,0.000918,0.1121862109304315,-1.5948,-1.767,0.0301
17215,2022-10-17 17:53:00-04:00,2022-10-17 18:39:00-04:00,p,20,-0.727,-0.8055,-0.7825,0.002435,0.0360521756176781,-1.5948,-1.767,0.0301
17216,2022-10-17 18:45:00-04:00,2022-10-17 19:17:00-04:00,p,20,-0.7112,-0.788,-0.7654,0.002762,0.0282512908625757,-1.5948,-1.767,0.0301
17221,2022-10-17 19:52:00-04:00,2022-10-17 21:54:00-04:00,p,20,-0.6488,-0.7189,-0.6977,0.001491,0.0867684546026676,-1.5948,-1.767,0.0301
17222,2022-10-18 00:56:00-04:00,2022-10-18 03:54:00-04:00,p,20,-0.6728,-0.7454,-0.723,0.001249,0.1277103758310002,-1.5948,-1.767,0.0301
17223,2022-10-18 21:40:00-04:00,2022-10-18 23:23:00-04:00,p,20,-0.7406,-0.7557,-0.7325,0.001677,0.03621121347525,-1.7317,-1.767,0.0301
17224,2022-10-19 02:00:00-04:00,2022-10-19 05:59:00-04:00,p,20,-0.7278,-0.7427,-0.7193,0.000978,0.19957650136871,-1.7317,-1.767,0.0301
17225,2022-10-19 06:02:00-04:00,2022-10-19 07:29:00-04:00,p,20,-0.7188,-0.7335,-0.7099,0.001789,0.0548359704992832,-1.7317,-1.767,0.0301
17353,2022-11-03 10:14:00-04:00,2022-11-03 13:32:00-04:00,p,20,-0.6506,-0.6378,-0.6238,0.000646,0.2006108058060217,-1.7554,-1.7209,0.0214
17355,2022-11-03 13:41:00-04:00,2022-11-03 14:21:00-04:00,p,20,-0.6488,-0.6361,-0.6212,0.001544,0.0331198791552433,-1.7554,-1.7209,0.0214
17356,2022-11-03 19:01:00-04:00,2022-11-03 23:01:00-04:00,p,20,-0.6572,-0.6443,-0.6288,0.000597,0.2466061885406961,-1.7554,-1.7209,0.0214
17357,2022-11-03 23:04:00-04:00,2022-11-04 03:01:00-04:00,p,20,-0.6555,-0.6426,-0.6263,0.000606,0.2344366308152,-1.7554,-1.7209,0.0214
17358,2022-11-04 03:03:00-04:00,2022-11-04 07:30:00-04:00,p,20,-0.655,-0.6422,-0.6248,0.000566,0.2709932209318897,-1.7554,-1.7209,0.0214
17359,2022-11-04 07:33:00-04:00,2022-11-04 11:21:00-04:00,p,20,-0.6549,-0.642,-0.6237,0.000601,0.2364258416566968,-1.7554,-1.7209,0.0214
17360,2022-11-04 11:28:00-04:00,2022-11-04 13:23:00-04:00,p,20,-0.6369,-0.6244,-0.6058,0.000844,0.1161820406005001,-1.7554,-1.7209,0.0214
17361,2022-11-04 16:32:00-04:00,2022-11-04 20:30:00-04:00,p,20,-0.6408,-0.6282,-0.6092,0.000578,0.2404765551188057,-1.7554,-1.7209,0.0214
17362,2022-11-04 22:09:00-04:00,2022-11-05 00:47:00-04:00,p,20,-0.6535,-0.6406,-0.621,0.000721,0.1666274713059869,-1.7554,-1.7209,0.0214
17363,2022-11-05 01:05:00-04:00,2022-11-05 02:50:00-04:00,p,20,-0.644,-0.6313,-0.6115,0.000919,0.0979187935016829,-1.7554,-1.7209,0.0214
17364,2022-11-05 03:04:00-04:00,2022-11-05 04:30:00-04:00,p,20,-0.6466,-0.6339,-0.6139,0.000968,0.0887470893225876,-1.7554,-1.7209,0.0214
17366,2022-11-05 04:47:00-04:00,2022-11-05 04:53:00-04:00,p,20,-0.5992,-0.5874,-0.5672,0.003352,0.006423811174238,-1.7554,-1.7209,0.0214
17368,2022-11-05 13:08:00-04:00,2022-11-05 15:42:00-04:00,p,20,-0.626,-0.6137,-0.4544,0.000752,0.1159678220996412,-1.7554,-1.7209,0.0214
17371,2022-11-06 09:40:00-05:00,2022-11-06 12:13:00-05:00,p,20,0.8036,0.7878,0.7688,0.001017,0.1184264707849439,-1.7554,-1.7209,0.0214
17373,2022-11-06 13:16:00-05:00,2022-11-06 17:42:00-05:00,p,20,0.7896,0.774,0.7547,0.00072,0.229193714025418,-1.7554,-1.7209,0.0214
17374,2022-11-06 17:45:00-05:00,2022-11-06 23:11:00-05:00,p,20,0.7741,0.7588,0.7391,0.000714,0.220304270611137,-1.7554,-1.7209,0.0214
17375,2022-11-07 01:58:00-05:00,2022-11-07 05:51:00-05:00,p,20,0.7643,0.7493,0.7289,0.000708,0.2305394253071744,-1.7554,-1.7209,0.0214
17376,2022-11-07 05:54:00-05:00,2022-11-07 07:55:00-05:00,p,20,0.758,0.743,0.7221,0.001278,0.0657214232814666,-1.7554,-1.7209,0.0214
17379,2022-11-07 14:23:00-05:00,2022-11-07 19:53:00-05:00,p,20,0.7562,0.7413,0.7202,0.000691,0.2083559536173443,-1.7554,-1.7209,0.0214
17381,2022-11-07 21:23:00-05:00,2022-11-08 01:22:00-05:00,p,20,0.7496,0.7349,0.7133,0.000777,0.1564385942721393,-1.7554,-1.7209,0.0214
17382,2022-11-07 01:28:00-05:00,2022-11-07 05:07:00-05:00,p,20,0.7652,0.7502,0.73,0.000772,0.1923018621534456,-1.7554,-1.7209,0.0214
